FID;C_Nus;Coord_X;Coord_Y
7974;N09334F;430138.192;4587404.288
7975;N09335G;430279.646;4583294.112
7976;N09336H;429982.371;4583196.133
7977;N09338J;431997.902;4582873.408
7978;N09341E;429816.698;4586493.211
7979;N09342F;429829.513;4586472.629
7980;N09351G;431131.002;4583551.648
7981;N09353I;433765.358;4582994.269
7982;N09355K;426464.647;4583692.386
7983;N09356L;434260.291;4584069.104
7984;N09357M;429092.813;4584635.885
7985;N09358N;429147.378;4584555.939
7986;N09362J;434751.957;4584713.751
7987;N09363K;431405.572;4581843.028
7988;N09364L;427885.508;4577791.036
7989;N09365M;430048.719;4586456.283
7990;N09367O;430112.143;4586519.37
7991;N09368P;432108.839;4585348.537
7992;N09369Q;431471.642;4586272.319
7993;N09370J;430949.432;4586538.965
7994;N09373M;432489.579;4588813.965
7995;N09374N;432376.836;4588817.913
7996;N09375O;428502.975;4578755.96
7997;N09376P;428388.921;4578850.911
7998;N09377Q;428463.642;4578852.982
7999;N09381M;433764.586;4584419.495
8000;N09382N;432370.547;4581570.576
8001;N09383O;432327.092;4581721.7
8002;N09384P;432226.637;4581664.742
8003;N09386R;426552.09;4584375.005
8004;N09388T;426619.96;4584412.55
8005;N09389U;433387.984;4584450.93
8006;N09392P;428156.638;4579559.377
8007;N09393Q;428088.159;4579557.436
8008;N09394R;428081.978;4579605.952
8009;N09395S;428151.773;4579678.886
8010;N09398V;430994.799;4589313.591
8011;N09399W;426272.792;4584826.713
8012;N09400Y;426325.692;4584711.934
8013;N09401Z;426384.547;4584769.487
8014;N09402A;427504.608;4574921.196
8015;N09403B;427554.975;4575021.927
8016;N09405D;432035.827;4581552.899
8017;N09408G;430917.387;4586439.319
8018;N09416G;426212.153;4584584.488
8019;N09417H;426095.055;4584466.318
8020;N09418I;426119.196;4584596.928
8021;N09419J;432843.036;4584537.604
8022;N09420C;425873.681;4584561.766
8023;N09421D;425937.424;4584502.704
8024;N09422E;426646.937;4584016.576
8025;N09423F;429054.775;4583910.774
8026;N09424G;429038.906;4583962.473
8027;N09427J;427283.548;4584955.219
8028;N09430E;424502.023;4586645.914
8029;N09431F;424537.633;4586645.913
8030;N09432G;424499.417;4586661.567
8031;N09433H;427794.099;4581502.24
8032;N09435J;424779.22;4586609.691
8033;N09436K;433440.63;4585909.049
8034;N09438M;425669.482;4583073.65
8035;N09443J;432876.053;4585775.816
8036;N09444K;432892.731;4585797.613
8037;N09446M;432868.603;4585782.837
8038;N09456O;432408.945;4585931.232
8039;N09457P;433403.704;4584176.257
8040;N09458Q;432601.719;4588874.798
8041;N09462M;434740.865;4585161.597
8042;N09465P;427932.042;4580782.78
8043;N09468S;431582.668;4588228.986
8044;N09471N;431175.5;4587739.316
8045;N09472O;431204.807;4587744.891
8046;N09473P;431947.133;4590719.129
8047;N09474Q;431984.117;4590819.598
8048;N09475R;432048.101;4591000.292
8049;N09476S;432005.458;4590697.666
8050;N09477T;433470.834;4583129.228
8051;N09481P;427376.652;4584680.526
8052;N09482Q;425813.039;4575826.737
8053;N09483R;425880.53;4575974.466
8054;N09484S;425738.927;4575670.51
8055;N09485T;425924.998;4575777.288
8056;N09486U;425869.361;4575802.276
8057;N09487V;425793.782;4575644.198
8058;N09488W;425721.956;4575880.696
8059;N09489X;425768.911;4575977.809
8060;N09490Q;425791.003;4576022.732
8061;N09491R;425637.232;4575914.523
8062;N09492S;425993.729;4575919.094
8063;N09493T;426087.548;4575873.252
8064;N09494U;426161.826;4575839.489
8065;N09495V;426267.622;4575794.182
8066;N09496W;426067.29;4575798.975
8067;N09497X;426160.778;4575749.934
8068;N09498Y;426226.897;4575712.361
8069;N09499Z;425960.426;4575850.856
8070;N09500B;425660.434;4575752.814
8071;N09501C;425688.179;4575694.527
8072;N09502D;425851.854;4575617.742
8073;N09503E;425976.245;4575608.55
8074;N09504F;426069.209;4575564.746
8075;N09507I;426142.202;4575532.194
8076;N09508J;425650.483;4576033.476
8077;N09509K;425704.72;4576053.725
8078;N09510D;425654.887;4576077.146
8079;N09511E;425761.931;4576177.107
8080;N09512F;425698.942;4576208.811
8081;N09513G;425844.317;4576136.643
8082;N09514H;425933.584;4576093.676
8083;N09515I;425966.331;4576161.462
8084;N09516J;426038.151;4576355.636
8085;N09517K;426012.729;4576302.038
8086;N09518L;425863.315;4576373.147
8087;N09519M;425797.212;4576244.523
8088;N09520F;426139.111;4576240.951
8089;N09521G;426163.47;4576290.139
8090;N09522H;426213.575;4576205.876
8091;N09523I;426083.132;4576123.934
8092;N09524J;426156.68;4576089.292
8093;N09525K;426186.393;4576075.701
8094;N09526L;426256.865;4576041.833
8095;N09527M;426358.503;4575992.272
8096;N09531I;426330.771;4576005.926
8097;N09532J;426412.995;4576179.484
8098;N09533K;426239.053;4576258.35
8099;N09534L;426455.9;4575944.851
8100;N09535M;426555.464;4575898.534
8101;N09536N;426370.565;4575746.524
8102;N09537O;426330.248;4575664.055
8103;N09538P;426459.857;4575704.517
8104;N09539Q;426534.944;4575669.375
8105;N09540J;426420.507;4575621.75
8106;N09541K;426496.121;4575585.687
8107;N09542L;426627.174;4575864.739
8108;N09543M;426245.563;4575484.804
8109;N09544N;426331.85;4575443.824
8110;N09545O;426411.445;4575406.121
8111;N09546P;426138.776;4575259.927
8112;N09547Q;426046.653;4575305.224
8113;N09548R;426131.034;4575484.904
8114;N09551M;426225.578;4575217.83
8115;N09552N;426317.733;4575208.304
8116;N09554P;425829.725;4575580.97
8117;N09555Q;425796.617;4575529.902
8118;N09557S;425896.196;4575487.256
8119;N09563Q;425874.936;4575443.181
8120;N09564R;425851.531;4575464.831
8121;N09565S;425892.1;4575426.603
8122;N09567U;434789.738;4584846.038
8123;N09568V;434845.299;4584900.297
8124;N09569W;434918.687;4584960.268
8125;N09570P;434864.628;4584880.152
8126;N09571Q;434799.925;4584945.265
8127;N09572R;434744.243;4584892.159
8128;N09573S;434863.401;4585007.888
8129;N09574T;434687.229;4585008.378
8130;N09575U;434820.498;4584816.389
8131;N09579Y;432556.182;4589539.417
8132;N09582T;428911.802;4585123.472
8133;N09583U;428900.966;4585148.12
8134;N09584V;433541.525;4586550.472
8135;N09586X;433591.236;4586628.219
8136;N09587Y;431393.6;4587805.75
8137;N09589A;428692.088;4587257.852
8138;N09590T;428522.866;4587400.908
8139;N09591U;429211.664;4587731.871
8140;N09594X;433501.069;4584336.361
8141;N09599C;430680.736;4583902.248
8142;N09601F;431282.12;4583972.856
8143;N09602G;431228.691;4584027.594
8144;N09605J;425039.317;4582272.283
8145;N09608M;425102.232;4582268.926
8146;N09616M;430652.44;4580201.975
8147;N09617N;430586.351;4587494.426
8148;N09620I;428574.011;4577997.209
8149;N09623L;432834.449;4582460.898
8150;N09624M;428242.283;4579231.695
8151;N09626O;429096.653;4587319.47
8152;N09630K;432653.259;4587757.158
8153;N09633N;431377.112;4581848.428
8154;N09634O;432273.926;4585427.877
8155;N09635P;432436.274;4587497.074
8156;N09636Q;432430.493;4587512.492
8157;N09637R;432155.422;4585308.82
8158;N09641N;430007.561;4579864.574
8159;N09642O;430087.506;4579793.449
8160;N09643P;430207.895;4579807.866
8161;N09644Q;430271.869;4579655.615
8162;N09645R;430380.184;4579703.318
8163;N09646S;427242.517;4582585.353
8164;N09647T;427654.937;4584494.083
8165;N09649V;431358.609;4588571.349
8166;N09650O;432075.944;4588689.766
8167;N09653R;428925.85;4585432.874
8168;N09654S;428929.18;4585425.896
8169;N09658W;431603.805;4590219.344
8170;N09659X;427515.359;4578687.642
8171;N09660Q;427475.447;4578766.561
8172;N09665V;430321.616;4580716.233
8173;N09666W;425591.327;4585059.918
8174;N09667X;428183.855;4579449.404
8175;N09669Z;423696.704;4585836.13
8176;N09673V;427712.641;4579262.902
8177;N09674W;427728.95;4579215.883
8178;N09675X;427755.842;4579167.649
8179;N09676Y;427791.409;4579122.712
8180;N09677Z;427633.46;4579222.374
8181;N09678A;427857.879;4579338.823
8182;N09679B;427622.857;4579160.411
8183;N09680U;427649.57;4579108.224
8184;N09681V;427675.87;4579059.066
8185;N09683X;433022.354;4588793.158
8186;N09684Y;432313.741;4581079.574
8187;N09686A;432227.694;4581054.614
8188;N09687B;432169.197;4581037.119
8189;N09688C;432159.059;4581073.649
8190;N09689D;432188.346;4581082.288
8191;N09690W;432217.578;4581089.756
8192;N09691X;432304.525;4581114.883
8193;N09692Y;432332.787;4581123.489
8194;N09693Z;432362.113;4581130.014
8195;N09694A;431714.688;4581664.099
8196;N09695B;431722.246;4581659.738
8197;N09699F;432958.678;4583429.799
8198;N09701I;431670.973;4581744.565
8199;N09702J;431684.057;4581765.93
8200;N09703K;431504.987;4581849.296
8201;N09704L;431650.732;4581700.72
8202;N09705M;431665.661;4581691.939
8203;N09706N;431658.928;4581713.502
8204;N09708P;428339.171;4578329.633
8205;N09709Q;428379.376;4578272.872
8206;N09711K;430978.44;4587229.053
8207;N09713M;429197.939;4583083.459
8208;N09715O;432361.301;4587343.952
8209;N09716P;432392.485;4587347.059
8210;N09717Q;429443.294;4585329.205
8211;N09718R;429556.777;4585482.324
8212;N09719S;431357.339;4581488.11
8213;N09720L;431587.126;4581780.415
8214;N09721M;431603.53;4581802.192
8215;N09722N;431036.299;4581662.634
8216;N09723O;431017.039;4581445.061
8217;N09724P;431044.353;4581454.77
8218;N09725Q;430964.127;4581341.197
8219;N09726R;431192.834;4581285.487
8220;N09727S;431367.254;4581788.013
8221;N09728T;431357.588;4581778.41
8222;N09729U;431372.929;4581766.249
8223;N09730N;431174.832;4582002.739
8224;N09731O;431401.162;4581799.642
8225;N09732P;431401.596;4581830.448
8226;N09733Q;431467.401;4581981.472
8227;N09734R;431532.859;4582215.765
8228;N09736T;431042.761;4581099.214
8229;N09740P;430591.27;4580766.846
8230;N09741Q;429920.399;4586549.61
8231;N09742R;431202.609;4588380.26
8232;N09743S;431262.439;4588434.408
8233;N09744T;431154.852;4588335.166
8234;N09746V;430010.241;4580841.878
8235;N09747W;429413.828;4580896.254
8236;N09749Y;431474.3;4582766.79
8237;N09750R;429605.218;4582060.814
8238;N09751S;430532.029;4580337.435
8239;N09752T;430207.456;4580227.278
8240;N09753U;430217.797;4580200.047
8241;N09754V;430771.821;4580215.866
8242;N09755W;429778.09;4580275.864
8243;N09757Y;427639.23;4580671.853
8244;N09758Z;423782.761;4586037.143
8245;N09759A;429858.312;4580673.918
8246;N09760T;429661.597;4580402.057
8247;N09765Y;429662.62;4579777.735
8248;N09766Z;429619.049;4579704.276
8249;N09768B;428786.881;4578255.876
8250;N09769C;427978.231;4578054.237
8251;N09770V;428120.911;4578285.933
8252;N09771W;428205.318;4578368.743
8253;N09772X;430317.947;4585699.724
8254;N09773Y;425501.523;4576557.729
8255;N09775A;425578.407;4575755.291
8256;N09776B;424960.263;4576385.731
8257;N09778D;428852.466;4580791.913
8258;N09782Z;428177.18;4580851.205
8259;N09783A;427693.017;4579749.932
8260;N09784B;427789.652;4579786.491
8261;N09785C;427816.253;4579835.172
8262;N09788F;426455.011;4582357.496
8263;N09789G;426793.944;4581309.156
8264;N09790Z;427943.461;4584430.842
8265;N09791A;427331.039;4585087.923
8266;N09792B;427709.689;4584863.145
8267;N09793C;427439.582;4584339.244
8268;N09794D;425187.831;4585022.371
8269;N09795E;424854.574;4586830.202
8270;N09796F;424876.041;4586864.029
8271;N09797G;424854.824;4586851.116
8272;N09798H;424735.302;4586820.508
8273;N09799I;424959.671;4586764.627
8274;N09800K;423997.158;4586284.001
8275;N09801L;423909.121;4586183.543
8276;N09802M;423798.387;4586706.006
8277;N09803N;424883.674;4584356.269
8278;N09809T;426507.62;4582898.674
8279;N09810M;426470.441;4583540.783
8280;N09811N;426459.917;4583559.801
8281;N09812O;427782.212;4583636.125
8282;N09813P;431351.574;4582059.925
8283;N09814Q;430731.326;4583952.277
8284;N09815R;429156.633;4583910.131
8285;N09816S;430238.239;4586673.818
8286;N09819V;428602.637;4584971.822
8287;N09820O;428603.111;4584885.284
8288;N09821P;428181.993;4585029.196
8289;N09822Q;427533.329;4585916.814
8290;N09823R;427488.802;4585937.008
8291;N09824S;427740.464;4585894.678
8292;N09825T;430162.745;4584688.864
8293;N09827V;430611.553;4584573.99
8294;N09828W;430642.981;4584602.661
8295;N09830Q;430333.489;4584608.962
8296;N09831R;430354.322;4584630.245
8297;N09832S;431358.633;4585578.634
8298;N09833T;430150.502;4585881.751
8299;N09834U;430157.769;4585888.268
8300;N09835V;430172.589;4585860.492
8301;N09836W;429339.244;4585893.149
8302;N09837X;429299.069;4585856.406
8303;N09838Y;429644.217;4586128.398
8304;N09839Z;429812.861;4586107.813
8305;N09840S;429795.402;4586165.662
8306;N09841T;428951.1;4585837.657
8307;N09842U;424606.12;4584599.674
8308;N09843V;425403.979;4583766.571
8309;N09845X;428987.862;4586987.559
8310;N09850U;428417.958;4586182.98
8311;N09851V;430874.518;4589521.517
8312;N09852W;430689.88;4587203.309
8313;N09854Y;430878.563;4587370.075
8314;N09855Z;430997.197;4588155.287
8315;N09856A;431859.026;4590749.064
8316;N09858C;433285.518;4587263.202
8317;N09859D;433528.583;4587260.725
8318;N09860W;432035.707;4583110.204
8319;N09861X;432698.215;4582405.224
8320;N09862Y;432709.749;4582584.712
8321;N09863Z;432795.814;4582497.02
8322;N09864A;432877.702;4582416.132
8323;N09865B;432780.232;4582323.152
8324;N09866C;432650.275;4582078.562
8325;N09868E;432825.632;4582681.261
8326;N09870Y;432767.491;4582679.272
8327;N09871Z;432557.055;4581969.956
8328;N09872A;432521.006;4582006.547
8329;N09873B;433129.2;4582564.462
8330;N09874C;433052.163;4582643.69
8331;N09875D;433148.066;4582717.639
8332;N09876E;433166.295;4582700.314
8333;N09877F;432627.953;4584228.981
8334;N09878G;432984.796;4583854.568
8335;N09881B;432634.051;4584334.066
8336;N09883D;433781.665;4583667.083
8337;N09884E;433737.048;4585865.566
8338;N09885F;433715.782;4585888.028
8339;N09888I;434037.99;4585444.647
8340;N09889J;434136.882;4584959.612
8341;N09891D;434516.706;4585037.164
8342;N09892E;434563.818;4585081.237
8343;N09894G;434607.412;4585036.23
8344;N09895H;434583.425;4585112.24
8345;N09896I;434632.981;4585060.941
8346;N09898K;434656.352;4585079.08
8347;N09899L;434604.711;4585132.956
8348;N09900N;432041.788;4584804.573
8349;N09902P;431793.314;4584738.922
8350;N09903Q;431474.954;4581459.444
8351;N09904R;431480.371;4581468.432
8352;N09905S;431611.629;4581556.867
8353;N09906T;431620.799;4581564.832
8354;N09907U;431561.858;4590178.478
8355;N09909W;428027;4579172.191
8356;N09910P;429378.984;4580834.017
8357;N09913S;431502.218;4581644.199
8358;N09915U;430802.128;4581711.696
8359;N09916V;430891.742;4581957.902
8360;N09917W;430880.112;4581981.165
8361;N09918X;430987.607;4581333.191
8362;N09919Y;431004.169;4581316.015
8363;N09920R;431049.489;4581320.229
8364;N09921S;431047.787;4581232.162
8365;N09922T;431124.352;4581096.452
8366;N09924V;431606.284;4581921.795
8367;N09925W;431476.911;4581685.629
8368;N09926X;431429.385;4581695.257
8369;N09927Y;431452.403;4581689.338
8370;N09930T;431297.398;4581289.976
8371;N09933W;431342.545;4581264.481
8372;N09934X;431412.923;4581200.469
8373;N09935Y;431430.473;4581229.876
8374;N09937A;430789.571;4581460.797
8375;N09938B;430732.005;4581427.235
8376;N09939C;430796.879;4581393.28
8377;N09943Y;433783.264;4587234.677
8378;N09944Z;433774.968;4587281.992
8379;N09945A;433820.889;4587293.362
8380;N09946B;433412.498;4587831.952
8381;N09948D;430059.996;4579844.657
8382;N09949E;431948.942;4587719.093
8383;N09950X;428036.461;4575494.882
8384;N09952Z;428217.591;4575876.71
8385;N09953A;428596.441;4579221.486
8386;N09954B;428622.166;4579244.097
8387;N09955C;428697.209;4579159.549
8388;N09956D;428729.936;4579228.446
8389;N09958F;428559.088;4579181.137
8390;N09959G;426360.86;4581099.721
8391;N09961A;425166.916;4583252.388
8392;N09962B;425070.323;4582644.543
8393;N09963C;425186.407;4582382.672
8394;N09964D;425245.102;4582520.267
8395;N09965E;428435.42;4582719.031
8396;N09966F;428316.171;4582802.079
8397;N09967G;428336.278;4582829.621
8398;N09968H;428281.304;4582867.329
8399;N09969I;428265.635;4582837.229
8400;N09970B;426701.625;4584744.429
8401;N09972D;426601.538;4584842.804
8402;N09974F;426324.567;4584432.76
8403;N09975G;426335.804;4584410.502
8404;N09980D;430950.912;4581516.386
8405;N09981E;426409.157;4584918.215
8406;N09982F;426465.874;4583708.7
8407;N09983G;426477.863;4583696.966
8408;N09984H;425472.887;4583777.441
8409;N09985I;425437.305;4583802.45
8410;N09986J;428845.057;4585735.325
8411;N09987K;428793.965;4585638.908
8412;N09988L;423565.913;4586702.441
8413;N09989M;432165.351;4587371.741
8414;N09990F;432165.254;4587311.496
8415;N09991G;432230.69;4587332.034
8416;N09993I;431096.494;4587441.494
8417;N09994J;430081.473;4586538.137
8418;N10000H;429761.407;4586462.298
8419;N10001I;429783.249;4586474.85
8420;N10002J;429796.331;4586482.086
8421;N10003K;429137.689;4586047.306
8422;N10005M;429750.658;4586869.645
8423;N10006N;430149.739;4586698.931
8424;N10007O;430083.406;4586714.403
8425;N10009Q;432994.984;4583963.093
8426;N10011K;430599.078;4586869.999
8427;N10012L;431224.548;4581694.395
8428;N10013M;430838.934;4589218.655
8429;N10014N;428233.815;4581201.016
8430;N10015O;428110.992;4581312.667
8431;N10016P;428149.611;4581333.716
8432;N10017Q;428183.005;4581350.208
8433;N10018R;432385.995;4584070.04
8434;N10021M;432809.009;4585266.145
8435;N10025Q;431084.796;4584738.188
8436;N10026R;431051.876;4584720.822
8437;N10027S;431854.186;4588456.044
8438;N10028T;430995.113;4581893.246
8439;N10029U;430574.69;4580717.031
8440;N10030N;431166.764;4582291.567
8441;N10031O;431202.175;4582266.967
8442;N10032P;427356.371;4584203.313
8443;N10033Q;432439.923;4588928.467
8444;N10034R;432579.855;4588910.775
8445;N10035S;432390.827;4588932.641
8446;N10036T;432451.65;4588898.652
8447;N10037U;431238.863;4581723.339
8448;N10038V;426780.211;4583216.635
8449;N10039W;426804.12;4583233.435
8450;N10040P;427674.413;4585735.131
8451;N10041Q;426649.234;4582573.718
8452;N10042R;426708.662;4582616.308
8453;N10043S;433100.101;4586994.636
8454;N10045U;424614.919;4586461.804
8455;N10046V;433594.02;4583673.826
8456;N10047W;433762.742;4583622.266
8457;N10048X;430733.444;4582060.589
8458;N10049Y;427025.67;4583597.043
8459;N10050R;427166.269;4583572.681
8460;N10051S;429993.513;4586973.707
8461;N10053U;426434.674;4583091.6
8462;N10054V;430547.996;4583658.403
8463;N10055W;430597.842;4583706.457
8464;N10056X;431634.428;4586888.072
8465;N10057Y;431599.392;4586889.22
8466;N10058Z;428456.764;4584913.721
